developer_id,date_key,total_tracked_minutes,deep_work_minutes,pure_flow_minutes,total_interruptions,ci_cd_interruptions,total_cognitive_tax_minutes,flow_efficiency_pct,cognitive_friction_score
209,20260213,510,285,285,4,1,36.22,88.72,30.18
209,20260216,510,360,248,5,2,102.28999999999999,70.8,85.24
209,20260217,510,255,231,2,1,34.28,87.08,28.57
209,20260218,510,370,339,3,1,41.33,89.13,34.44
209,20260219,510,465,374,6,3,95.54,79.65,79.62
209,20260220,510,360,281,7,2,116.66,70.66,97.22
209,20260223,510,305,284,1,0,26.7,91.41,22.25
209,20260224,510,396,303,5,1,67.89,81.7,56.58
209,20260225,510,365,295,7,3,112.94,72.31,94.12
209,20260226,510,385,264,3,1,53.87,83.05,44.89
209,20260227,510,340,322,4,1,64.08,83.4,53.4
209,20260302,510,380,304,3,1,33.61,90.04,28.01
209,20260303,510,440,374,8,1,102.97,78.41,85.81
209,20260304,510,400,297,7,3,103.91,74.08,86.59
209,20260305,510,350,326,4,0,55.81,85.38,46.51
209,20260306,510,404,365,3,0,36.6,90.89,30.5
209,20260309,510,355,321,4,0,64.52,83.26,53.77
209,20260310,510,465,413,3,1,53.949999999999996,88.45,44.96
209,20260311,510,380,281,7,3,104.99,72.8,87.49
209,20260312,510,327,294,1,1,12.71,95.86,10.59
209,20260313,510,410,320,5,3,76.65,80.68,63.88
209,20260316,510,285,235,6,1,88.69999999999999,72.6,73.92
209,20260317,510,233,135,6,4,97.14,58.15,80.95
209,20260318,510,370,335,1,0,8.3,97.58,6.92
209,20260319,510,418,346,1,0,20.15,94.5,16.79
209,20260320,510,365,330,7,1,140.03,70.21,100.0
209,20260323,510,363,290,2,1,38.46,88.29,32.05
209,20260324,510,211,211,3,2,44.84,82.47,37.37
209,20260325,510,347,288,3,2,55.72,83.79,46.43
209,20260326,510,380,318,1,0,8.98,97.25,7.48
209,20260327,510,235,235,3,1,58.0,80.2,48.33
209,20260330,510,410,353,5,3,78.14,81.88,65.12
209,20260331,510,370,317,3,2,43.5,87.93,36.25
210,20260101,510,190,190,4,3,65.98,74.22,54.98
210,20260102,510,372,301,5,2,81.29,78.74,67.74
210,20260105,510,295,197,3,2,54.58,78.31,45.48
210,20260106,510,305,270,5,3,76.44,77.94,63.7
210,20260107,510,398,245,6,3,77.28999999999999,76.02,64.41
210,20260108,510,345,200,5,3,61.47,76.49,51.22
210,20260109,510,275,251,2,0,24.91,90.97,20.76
210,20260112,510,277,195,6,2,116.58,62.58,97.15
210,20260113,510,382,355,3,0,60.56,85.43,50.47
210,20260114,510,355,285,8,4,149.81,65.55,100.0
210,20260115,510,416,375,4,2,69.38,84.39,57.82
210,20260116,510,310,310,2,0,29.22,91.39,24.35
210,20260119,510,325,301,4,3,62.98,82.7,52.48
210,20260120,510,338,274,6,2,75.27,78.45,62.72
210,20260121,510,370,268,5,3,80.94,76.8,67.45
210,20260122,510,240,201,5,3,87.84,69.59,73.2
210,20260123,510,379,310,7,4,118.85,72.29,99.04
210,20260126,510,245,188,3,0,54.519999999999996,77.52,45.43
210,20260127,510,265,200,8,2,125.86,61.38,100.0
210,20260128,510,425,369,2,2,28.71,92.78,23.92
210,20260129,510,320,298,6,1,95.14,75.8,79.28
210,20260130,510,470,386,8,3,135.43,74.03,100.0
210,20260202,510,430,412,4,1,59.09,87.46,49.24
210,20260203,510,235,170,5,1,78.21,68.49,65.18
210,20260204,510,225,163,6,2,110.67999999999999,59.56,92.23
210,20260205,510,442,386,5,0,97.53999999999999,79.83,81.28
210,20260206,510,290,225,9,4,139.21,61.78,100.0
210,20260209,510,387,343,6,2,75.84,81.89,63.2
210,20260210,510,435,298,5,4,87.76,77.25,73.13
210,20260211,510,395,303,7,5,113.00999999999999,72.83,94.18
210,20260212,510,265,242,4,2,70.94,77.33,59.12
210,20260213,510,350,203,8,4,118.18,63.2,98.48
210,20260216,510,271,207,6,1,92.83000000000001,69.04,77.36
210,20260217,510,360,333,5,2,88.35,79.03,73.62
210,20260218,510,365,223,7,5,126.35000000000001,63.83,100.0
210,20260219,510,330,276,2,0,14.06,95.15,11.72
210,20260220,510,240,186,3,1,54.05,77.48,45.04
210,20260223,510,209,169,4,3,63.73,72.62,53.11
210,20260224,510,205,174,3,2,43.14,80.13,35.95
210,20260225,510,312,251,4,3,58.04,81.22,48.37
210,20260226,510,420,387,4,1,45.72,89.43,38.1
210,20260227,510,365,273,5,2,79.96000000000001,77.35,66.63
210,20260302,510,320,228,6,4,74.62,75.34,62.18
210,20260303,510,410,370,4,1,88.07,80.77,73.39
210,20260304,510,370,322,4,1,62.879999999999995,83.66,52.4
210,20260305,510,280,264,5,3,83.13,76.05,69.27
210,20260306,510,440,394,7,0,141.3,73.6,100.0
210,20260309,510,245,197,5,0,79.82,71.17,66.52
210,20260310,510,280,244,6,3,101.53999999999999,70.61,84.62
210,20260311,510,337,235,5,2,82.49000000000001,74.02,68.74
210,20260312,510,460,377,4,1,75.88000000000001,83.25,63.23
210,20260313,510,399,299,5,2,77.06,79.51,64.22
210,20260316,510,250,202,4,2,47.5,80.96,39.58
210,20260317,510,480,366,2,0,28.880000000000003,92.69,24.07
210,20260318,510,361,256,6,1,85.67,74.93,71.39
210,20260319,510,460,424,6,2,114.12,78.79,95.1
210,20260320,510,333,268,5,2,69.34,79.45,57.78
210,20260323,510,325,286,4,1,68.63,80.65,57.19
210,20260324,510,485,447,7,4,104.17999999999999,81.1,86.82
210,20260325,510,418,372,6,2,114.85,76.41,95.71
210,20260326,510,470,433,8,3,151.32999999999998,74.1,100.0
210,20260327,510,215,136,2,1,32.2,80.86,26.83
210,20260330,510,420,357,4,0,70.93,83.42,59.11
210,20260331,510,305,224,5,2,68.83,76.49,57.36
211,20260101,510,375,330,4,3,61.84,84.22,51.53
211,20260102,510,220,165,4,2,57.05,74.31,47.54
211,20260105,510,141,107,2,0,38.28,73.65,31.9
211,20260106,510,373,314,5,4,76.98,80.31,64.15
211,20260107,510,349,257,1,0,7.92,97.01,6.6
211,20260108,510,254,205,2,1,28.08,87.95,23.4
211,20260109,510,265,229,2,0,24.14,90.46,20.12
211,20260112,510,440,378,6,3,93.39,80.19,77.82
211,20260113,510,435,389,5,2,86.33000000000001,81.84,71.94
211,20260114,510,395,333,6,3,88.34,79.03,73.62
211,20260115,510,366,366,2,0,19.119999999999997,95.04,15.93
211,20260116,510,418,381,2,1,38.989999999999995,90.72,32.49
211,20260119,510,215,144,1,0,17.68,89.06,14.73
211,20260120,510,372,339,4,2,57.589999999999996,85.48,47.99
211,20260121,510,314,288,7,4,111.18,72.15,92.65
211,20260122,510,420,315,11,3,195.89000000000001,61.66,100.0
211,20260123,510,276,233,5,2,89.06,72.35,74.22
211,20260126,510,380,296,5,4,94.95,75.71,79.12
211,20260127,510,353,290,7,2,107.9,72.88,89.92
211,20260128,510,340,296,4,3,67.43,81.45,56.19
211,20260129,510,400,331,7,6,121.99,73.07,100.0
211,20260130,510,435,423,4,1,76.95,84.61,64.12
211,20260202,510,450,377,9,4,137.03,73.34,100.0
211,20260203,510,298,215,3,2,52.07,80.5,43.39
211,20260204,510,193,126,1,1,16.54,88.4,13.78
211,20260205,510,360,325,5,2,95.03999999999999,77.37,79.2
211,20260206,510,320,235,9,5,145.18,61.81,100.0
211,20260209,510,190,136,5,1,88.66,60.54,73.88
211,20260210,510,325,226,8,7,130.81,63.34,100.0
211,20260211,510,367,293,6,1,115.43,71.74,96.19
211,20260212,510,338,268,7,5,117.14,69.59,97.62
211,20260213,510,335,277,3,1,45.72,85.83,38.1
211,20260216,510,305,305,3,0,43.81999999999999,87.44,36.52
211,20260217,510,370,322,4,1,54.57,85.51,45.48
211,20260218,510,287,229,3,1,35.03,86.73,29.19
211,20260219,510,415,289,6,2,101.34,74.04,84.45
211,20260220,510,365,323,4,3,74.13,81.33,61.77
211,20260223,510,380,266,5,3,70.76,78.99,58.97
211,20260224,510,365,307,5,1,82.53,78.81,68.77
211,20260225,510,280,241,6,3,105.84,69.48,88.2
211,20260226,510,270,177,5,0,84.62,67.66,70.52
211,20260227,510,365,268,5,2,78.58,77.33,65.48
211,20260302,510,174,71,6,3,115.68,38.03,96.4
211,20260303,510,265,170,3,0,51.04,76.91,42.53
211,20260304,510,395,343,3,2,43.82,88.67,36.52
211,20260305,510,310,268,5,1,88.16,75.25,73.47
211,20260306,510,330,220,4,1,70.33,75.78,58.61
211,20260309,510,400,345,5,0,90.59,79.2,75.49
211,20260310,510,335,216,7,3,112.73,65.71,93.94
211,20260311,510,310,267,5,2,87.97,75.22,73.31
211,20260312,510,335,303,5,2,88.47,77.4,73.72
211,20260313,510,329,297,6,3,89.75,76.79,74.79
211,20260316,510,265,211,4,3,69.07,75.34,57.56
211,20260317,510,305,265,3,1,39.260000000000005,87.1,32.72
211,20260318,510,250,233,4,1,71.24000000000001,76.58,59.37
211,20260319,510,313,123,6,3,76.36,61.7,63.63
211,20260320,510,275,190,5,2,99.84,65.55,83.2
211,20260323,510,413,324,2,0,19.86,94.22,16.55
211,20260324,510,311,250,4,0,66.96000000000001,78.87,55.8
211,20260325,510,264,216,3,2,53.8,80.06,44.83
211,20260326,510,410,314,8,4,115.53999999999999,73.1,96.28
211,20260327,510,371,350,4,2,66.64,84.01,55.53
211,20260330,510,390,316,8,3,141.94,69.0,100.0
211,20260331,510,355,290,5,1,84.58000000000001,77.42,70.48
212,20260101,510,375,296,5,1,82.23,78.26,68.53
212,20260102,510,355,342,5,2,72.14,82.58,60.12
212,20260105,510,390,297,9,4,121.8,70.92,100.0
212,20260106,510,485,448,0,0,0.0,100.0,0.0
212,20260107,510,295,227,7,4,118.85,65.64,99.04
212,20260108,510,380,347,3,1,46.19,88.25,38.49
212,20260109,510,330,223,5,2,67.14,76.86,55.95
212,20260112,510,375,353,3,1,41.84,89.4,34.87
212,20260113,510,435,398,4,0,68.42,85.33,57.02
212,20260114,510,410,286,6,1,88.34,76.4,73.62
212,20260115,510,380,362,3,1,50.5,87.76,42.08
212,20260116,510,290,188,3,1,53.879999999999995,77.72,44.9
212,20260119,510,285,238,3,1,57.97,80.41,48.31
212,20260120,510,320,284,5,2,76.39,78.8,63.66
212,20260121,510,320,213,4,2,91.09,70.05,75.91
212,20260122,510,300,247,4,3,65.89,78.94,54.91
212,20260123,510,350,305,3,2,40.32,88.32,33.6
212,20260126,510,331,281,3,2,44.01,86.46,36.67
212,20260127,510,350,316,5,1,77.02,80.4,64.18
212,20260128,510,375,337,5,2,85.02,79.85,70.85
212,20260129,510,340,281,4,1,61.32,82.09,51.1
212,20260130,510,251,176,4,2,60.59,74.39,50.49
212,20260202,510,365,280,4,0,53.519999999999996,83.95,44.6
212,20260203,510,330,215,3,3,48.349999999999994,81.64,40.29
212,20260204,510,395,317,6,2,95.84,76.79,79.87
212,20260205,510,365,269,6,3,91.41999999999999,74.64,76.18
212,20260206,510,426,342,8,4,139.72,71.0,100.0
212,20260209,510,398,382,4,2,72.3,84.09,60.25
212,20260210,510,425,389,9,6,133.56,74.44,100.0
212,20260211,510,285,281,4,1,47.11,85.64,39.26
212,20260212,510,425,345,7,2,108.75999999999999,76.03,90.63
212,20260213,510,330,301,6,2,79.34,79.14,66.12
212,20260216,510,325,271,4,1,61.510000000000005,81.5,51.26
212,20260217,510,320,289,6,1,88.1,76.64,73.42
212,20260218,510,435,398,7,0,116.97999999999999,77.28,97.48
212,20260219,510,265,235,2,0,40.019999999999996,85.45,33.35
212,20260220,510,410,355,3,1,43.33,89.12,36.11
212,20260223,510,261,232,6,4,97.19999999999999,70.47,81.0
212,20260224,510,315,227,6,2,93.38,70.85,77.82
212,20260225,510,395,357,5,0,89.79,79.9,74.82
212,20260226,510,410,352,4,2,66.7,84.07,55.58
212,20260227,510,368,328,6,2,87.12,79.01,72.6
212,20260302,510,335,317,1,0,17.93,94.65,14.94
212,20260303,510,365,332,2,1,43.230000000000004,88.48,36.02
212,20260304,510,370,322,7,2,117.33,73.29,97.78
212,20260305,510,465,391,8,3,142.57999999999998,73.28,100.0
212,20260306,510,357,336,5,1,73.75999999999999,82.0,61.47
212,20260309,510,450,418,7,0,115.93,78.29,96.61
212,20260310,510,275,241,4,2,68.61,77.84,57.18
212,20260311,510,395,314,8,2,142.03,68.86,100.0
212,20260312,510,331,274,5,3,82.63,76.83,68.86
212,20260313,510,335,244,6,4,83.75,74.45,69.79
212,20260316,510,190,121,2,1,35.65,77.24,29.71
212,20260317,510,267,255,3,2,53.53,82.65,44.61
212,20260318,510,330,227,5,4,83.79,73.04,69.82
212,20260319,510,266,211,4,1,73.86,74.07,61.55
212,20260320,510,380,324,3,1,43.769999999999996,88.1,36.47
212,20260323,510,225,177,2,2,29.7,85.63,24.75
212,20260324,510,440,354,6,4,84.76,80.68,70.63
212,20260325,510,225,167,6,2,94.31,63.91,78.59
212,20260326,510,235,172,3,1,58.34,74.67,48.62
212,20260327,510,294,200,3,1,50.519999999999996,79.83,42.1
212,20260330,510,290,242,3,1,48.650000000000006,83.26,40.54
212,20260331,510,305,293,1,1,16.68,94.61,13.9
213,20260101,510,380,219,3,0,53.629999999999995,80.33,44.69
213,20260102,510,235,194,2,1,31.090000000000003,86.19,25.91
213,20260105,510,264,225,3,1,29.8,88.3,24.83
213,20260106,510,350,272,5,4,82.33,76.76,68.61
213,20260107,510,380,336,3,1,45.21,88.14,37.68
213,20260108,510,330,282,5,2,76.13,78.74,63.44
213,20260109,510,454,373,7,2,115.06,76.43,95.88
213,20260112,510,359,269,3,2,56.66,82.6,47.22
213,20260113,510,395,307,2,0,39.45,88.61,32.88
213,20260114,510,330,317,5,2,99.9,76.04,83.25
213,20260115,510,425,387,5,3,80.75,82.74,67.29
213,20260116,510,295,295,5,2,71.11,80.58,59.26
213,20260119,510,495,423,2,0,32.96,92.77,27.47
213,20260120,510,345,278,5,0,102.17,73.13,85.14
213,20260121,510,285,228,5,1,72.63,75.84,60.52
213,20260122,510,386,328,5,1,70.88,82.23,59.07
213,20260123,510,250,229,1,0,15.31,93.73,12.76
213,20260126,510,338,299,4,1,70.9,80.83,59.08
213,20260127,510,417,417,5,3,94.22999999999999,81.57,78.52
213,20260128,510,353,353,5,1,96.91,78.46,80.76
213,20260129,510,376,262,2,0,49.730000000000004,84.05,41.44
213,20260130,510,247,247,0,0,0.0,100.0,0.0
213,20260202,510,380,325,6,1,101.56,76.19,84.63
213,20260203,510,255,199,3,1,66.3,75.01,55.25
213,20260204,510,294,216,4,2,70.06,75.51,58.38
213,20260205,510,250,235,4,2,62.24,79.06,51.87
213,20260206,510,425,369,7,7,108.9,77.21,90.75
213,20260209,510,390,365,5,2,64.78,84.93,53.98
213,20260210,510,330,260,5,0,82.47,75.92,68.73
213,20260211,510,325,294,5,2,100.65,74.5,83.88
213,20260212,510,218,180,2,1,33.93,84.14,28.28
213,20260213,510,450,429,7,5,115.5,78.79,96.25
213,20260216,510,317,187,5,3,57.19,76.58,47.66
213,20260217,510,390,330,5,2,71.05,82.28,59.21
213,20260218,510,265,228,2,0,25.64,89.89,21.37
213,20260219,510,470,344,6,1,101.47,77.22,84.56
213,20260220,510,380,316,4,1,40.199999999999996,88.71,33.5
213,20260223,510,427,389,6,3,97.83,79.9,81.53
213,20260224,510,350,307,5,1,106.00999999999999,74.33,88.34
213,20260225,510,200,188,1,1,18.5,91.04,15.42
213,20260226,510,235,176,3,3,47.03,78.91,39.19
213,20260227,510,400,376,7,2,105.48,78.09,87.9
213,20260302,510,201,167,2,1,33.86,83.14,28.22
213,20260303,510,480,439,7,1,139.68,75.86,100.0
213,20260304,510,250,201,3,1,58.849999999999994,77.35,49.04
213,20260305,510,455,318,6,1,124.46,71.87,100.0
213,20260306,510,236,201,4,0,77.5,72.17,64.58
213,20260309,510,360,348,2,1,39.260000000000005,89.86,32.72
213,20260310,510,305,249,2,1,46.54,84.25,38.78
213,20260311,510,365,317,4,3,78.9,80.07,65.75
213,20260312,510,325,207,3,2,51.83,79.98,43.19
213,20260313,510,344,296,2,0,24.310000000000002,92.41,20.26
213,20260316,510,410,380,4,2,76.3,83.28,63.58
213,20260317,510,190,105,6,5,104.86,50.03,87.38
213,20260318,510,374,278,6,1,85.06,76.57,70.88
213,20260319,510,315,256,6,3,99.47,72.02,82.89
213,20260320,510,340,295,2,1,22.03,93.05,18.36
213,20260323,510,368,264,8,3,156.35,62.8,100.0
213,20260324,510,420,367,4,1,80.71000000000001,81.97,67.26
213,20260325,510,380,332,6,2,107.2,75.59,89.33
213,20260326,510,391,332,8,5,119.62,73.51,99.68
213,20260327,510,290,261,4,3,63.33,80.47,52.77
213,20260330,510,407,307,4,2,84.03999999999999,78.51,70.03
213,20260331,510,212,165,3,1,48.84,77.16,40.7
214,20260101,510,270,220,4,2,70.41,75.75,58.68
214,20260102,510,310,223,3,1,61.73,78.32,51.44
214,20260105,510,405,381,8,2,141.84,72.87,100.0
214,20260106,510,321,282,3,2,42.32,86.95,35.27
214,20260107,510,405,302,6,2,86.71000000000001,77.69,72.26
214,20260108,510,355,280,4,3,61.94,81.89,51.62
214,20260109,510,350,328,4,1,71.55,82.09,59.62
214,20260112,510,460,387,10,2,162.60999999999999,70.41,100.0
214,20260113,510,345,292,3,2,57.03,83.66,47.52
214,20260114,510,396,336,7,1,117.13,74.15,97.61
214,20260115,510,425,402,3,2,40.73,90.8,33.94
214,20260116,510,395,259,2,0,42.21,85.99,35.17
214,20260119,510,405,315,8,4,137.25,69.65,100.0
214,20260120,510,365,286,4,1,77.53999999999999,78.67,64.62
214,20260121,510,405,288,3,1,49.45,85.35,41.21
214,20260122,510,165,132,4,0,64.2,67.28,53.5
214,20260123,510,350,266,5,4,81.18,76.62,67.65
214,20260126,510,290,221,2,0,20.1,91.66,16.75
214,20260127,510,370,305,6,2,92.73,76.69,77.28
214,20260128,510,315,269,1,1,16.04,94.37,13.37
214,20260129,510,390,340,6,2,106.58,76.13,88.82
214,20260130,510,343,313,2,1,39.5,88.79,32.92
214,20260202,510,410,316,4,2,57.11,84.69,47.59
214,20260203,510,295,237,6,1,113.63,67.59,94.69
214,20260204,510,300,267,6,2,107.4,71.31,89.5
214,20260205,510,385,329,4,1,55.91,85.47,46.59
214,20260206,510,310,278,3,3,49.489999999999995,84.89,41.24
214,20260209,510,273,171,1,0,16.92,91.0,14.1
214,20260210,510,271,190,3,0,57.04,76.91,47.53
214,20260211,510,390,292,5,3,89.77,76.49,74.81
214,20260212,510,330,244,5,1,63.36,79.39,52.8
214,20260213,510,365,325,3,2,42.95,88.33,35.79
214,20260216,510,295,246,5,3,67.11,78.57,55.92
214,20260217,510,387,254,7,4,114.25,68.97,95.21
214,20260218,510,405,329,5,4,78.17,80.8,65.14
214,20260219,510,390,319,4,2,59.400000000000006,84.3,49.5
214,20260220,510,375,302,4,1,53.32,84.99,44.43
214,20260223,510,355,260,5,3,86.24000000000001,75.09,71.87
214,20260224,510,361,334,6,3,85.17,79.68,70.97
214,20260225,510,280,245,3,1,55.04,81.66,45.87
214,20260226,510,310,310,4,1,75.45,80.43,62.88
214,20260227,510,390,246,6,2,112.46,68.63,93.72
214,20260302,510,390,332,6,5,107.12,75.61,89.27
214,20260303,510,382,323,3,3,54.95,85.46,45.79
214,20260304,510,270,253,2,0,39.790000000000006,86.41,33.16
214,20260305,510,251,149,4,2,59.17,71.58,49.31
214,20260306,510,335,252,6,4,99.19,71.76,82.66
214,20260309,510,385,369,3,2,45.269999999999996,89.07,37.72
214,20260310,510,370,258,7,3,113.71000000000001,69.41,94.76
214,20260311,510,359,305,4,1,75.84,80.09,63.2
214,20260312,510,255,209,2,1,30.200000000000003,87.37,25.17
214,20260313,510,245,189,4,1,97.19,66.04,80.99
214,20260316,510,315,251,5,0,80.75999999999999,75.66,67.3
214,20260317,510,272,232,3,1,50.339999999999996,82.17,41.95
214,20260318,510,435,393,5,2,84.78999999999999,82.25,70.66
214,20260319,510,205,113,5,1,94.43,54.48,78.69
214,20260320,510,302,209,6,3,101.69,67.27,84.74
214,20260323,510,325,294,3,2,49.08,85.69,40.9
214,20260324,510,345,285,5,1,93.39,75.32,77.82
214,20260325,510,305,186,3,1,56.69,76.64,47.24
214,20260326,510,297,285,3,2,42.53,87.01,35.44
214,20260327,510,220,208,4,2,63.9,76.5,53.25
214,20260330,510,248,217,3,3,53.15,80.33,44.29
214,20260331,510,382,259,8,6,121.58,68.05,100.0
215,20260101,510,335,304,4,2,65.63,82.24,54.69
215,20260102,510,436,400,5,1,81.56,83.06,67.97
215,20260105,510,345,319,2,1,30.75,91.21,25.62
215,20260106,510,390,288,3,2,55.43,83.86,46.19
215,20260107,510,285,249,2,2,24.39,91.08,20.33
215,20260108,510,265,194,5,1,94.02,67.36,78.35
215,20260109,510,315,234,5,3,81.36,74.2,67.8
215,20260112,510,295,237,4,2,64.7,78.55,53.92
215,20260113,510,409,339,4,3,48.41,87.5,40.34
215,20260114,510,307,281,7,3,109.75,71.91,91.46
215,20260115,510,400,357,3,1,65.23,84.55,54.36
215,20260116,510,416,322,4,0,78.85,80.33,65.71
215,20260119,510,312,280,7,1,158.04999999999998,63.92,100.0
215,20260120,510,265,248,3,2,39.1,86.38,32.58
215,20260121,510,425,275,5,1,83.42999999999999,76.72,69.52
215,20260122,510,320,284,5,2,75.09,79.09,62.58
215,20260123,510,341,318,4,2,67.06,82.58,55.88
215,20260126,510,360,336,4,1,60.06,84.84,50.05
215,20260127,510,455,392,3,1,60.94,86.55,50.78
215,20260128,510,290,190,4,2,56.620000000000005,77.04,47.18
215,20260129,510,390,343,4,1,75.17,82.02,62.64
215,20260130,510,414,325,5,3,82.61,79.73,68.84
215,20260202,510,325,303,3,1,58.120000000000005,83.91,48.43
215,20260203,510,265,218,3,1,53.84,80.19,44.87
215,20260204,510,374,340,4,2,56.56,85.74,47.13
215,20260205,510,290,193,6,6,96.31,66.71,80.26
215,20260206,510,372,341,7,1,155.13,68.73,100.0
215,20260209,510,364,333,2,1,31.74,91.3,26.45
215,20260210,510,295,267,4,0,68.07,79.68,56.72
215,20260211,510,370,297,1,1,10.55,96.57,8.79
215,20260212,510,170,149,1,1,21.46,87.41,17.88
215,20260213,510,226,143,6,2,96.99,59.59,80.82
215,20260216,510,380,336,5,2,56.44,85.62,47.03
215,20260217,510,394,214,9,2,151.82999999999998,58.5,100.0
215,20260218,510,435,389,6,4,94.78,80.41,78.98
215,20260219,510,260,225,2,0,42.94,83.97,35.78
215,20260220,510,410,332,5,2,94.96,77.76,79.13
215,20260223,510,365,365,2,0,22.83,94.11,19.02
215,20260224,510,250,228,3,1,53.73,80.93,44.78
215,20260225,510,365,365,4,2,70.81,83.75,59.01
215,20260226,510,383,315,6,2,93.87,77.04,78.22
215,20260227,510,324,285,3,2,42.519999999999996,87.02,35.43
215,20260302,510,395,337,6,1,80.0,80.82,66.67
215,20260303,510,385,369,2,2,35.66,91.19,29.72
215,20260304,510,290,207,5,0,71.77,74.25,59.81
215,20260305,510,317,240,6,0,98.97999999999999,70.8,82.48
215,20260306,510,380,276,6,1,91.38,75.13,76.15
215,20260309,510,350,244,6,2,106.08000000000001,69.7,88.4
215,20260310,510,279,124,6,2,92.80000000000001,57.2,77.33
215,20260311,510,470,429,8,3,116.53,78.64,97.11
215,20260312,510,337,232,5,1,83.67,73.49,69.73
215,20260313,510,217,149,4,2,70.62,67.84,58.85
215,20260316,510,455,330,10,6,153.92,68.19,100.0
215,20260317,510,310,271,6,2,81.13,76.96,67.61
215,20260318,510,205,134,7,3,129.76,50.8,100.0
215,20260319,510,398,322,3,2,48.43,86.93,40.36
215,20260320,510,216,216,2,2,25.87,89.3,21.56
215,20260323,510,396,377,5,2,73.22999999999999,83.73,61.02
215,20260324,510,285,206,2,0,23.3,89.84,19.42
215,20260325,510,230,157,5,5,84.63,64.98,70.52
215,20260326,510,390,345,5,3,87.1,79.84,72.58
215,20260327,510,325,289,4,1,60.43,82.71,50.36
215,20260330,510,330,292,3,2,39.94,87.97,33.28
215,20260331,510,305,230,5,4,93.02000000000001,71.2,77.52
216,20260101,510,310,230,2,2,30.71,88.22,25.59
216,20260102,510,280,191,3,0,51.129999999999995,78.88,42.61
216,20260105,510,315,297,4,1,50.16,85.55,41.8
216,20260106,510,255,154,6,2,88.99000000000001,63.38,74.16
216,20260107,510,385,305,2,0,31.86,90.54,26.55
216,20260108,510,195,124,3,1,39.26,75.95,32.72
216,20260109,510,335,288,4,2,59.53,82.87,49.61
216,20260112,510,334,213,7,2,115.01,64.94,95.84
216,20260113,510,290,272,1,1,10.88,96.15,9.07
216,20260114,510,350,304,8,4,130.97,69.89,100.0
216,20260115,510,309,280,6,5,103.4,73.03,86.17
216,20260116,510,375,296,9,3,153.53,65.85,100.0
216,20260119,510,414,390,2,1,43.95,89.87,36.62
216,20260120,510,270,212,2,1,29.89,87.64,24.91
216,20260121,510,414,393,4,3,51.8,88.35,43.17
216,20260122,510,310,269,5,1,74.14,78.39,61.78
216,20260123,510,429,287,7,3,133.98000000000002,68.17,100.0
216,20260126,510,300,257,6,1,107.81,70.45,89.84
216,20260127,510,380,380,5,2,89.12,81.0,74.27
216,20260128,510,230,186,5,3,62.64,74.81,52.2
216,20260129,510,221,131,3,0,71.32,64.75,59.43
216,20260130,510,305,273,4,1,73.07,78.89,60.89
216,20260202,510,305,254,6,4,87.24,74.43,72.7
216,20260203,510,338,309,6,2,102.62,75.07,85.52
216,20260204,510,413,324,4,2,60.13,84.35,50.11
216,20260205,510,324,272,7,4,114.1,70.45,95.08
216,20260206,510,355,261,4,0,75.54,77.55,62.95
216,20260209,510,290,270,3,0,57.5,82.44,47.92
216,20260210,510,385,196,7,2,98.22,66.62,81.85
216,20260211,510,425,377,5,1,84.05,81.77,70.04
216,20260212,510,360,277,8,5,126.87,68.59,100.0
216,20260213,510,300,224,6,1,103.13,68.47,85.94
216,20260216,510,239,170,4,1,57.94,74.58,48.28
216,20260217,510,395,366,4,1,58.43,86.23,48.69
216,20260218,510,209,137,5,0,99.47,57.94,82.89
216,20260219,510,495,409,9,2,138.5,74.7,100.0
216,20260220,510,225,187,4,1,68.44,73.21,57.03
216,20260223,510,465,428,6,2,101.36,80.85,84.47
216,20260224,510,240,151,3,0,62.19,70.83,51.82
216,20260225,510,335,291,6,5,88.58,76.66,73.82
216,20260226,510,385,320,3,2,44.269999999999996,87.85,36.89
216,20260227,510,285,183,5,3,79.01,69.84,65.84
216,20260302,510,245,229,2,1,42.47,84.36,35.39
216,20260303,510,280,256,2,0,41.22,86.13,34.35
216,20260304,510,329,296,3,1,49.75,85.61,41.46
216,20260305,510,185,138,4,0,59.11,70.01,49.26
216,20260306,510,441,297,8,3,153.12,65.98,100.0
216,20260309,510,439,427,2,0,44.42,90.58,37.02
216,20260310,510,360,335,2,0,24.45,93.2,20.38
216,20260311,510,410,344,7,1,118.73,74.34,98.94
216,20260312,510,366,336,3,2,36.43,90.22,30.36
216,20260313,510,440,414,8,6,147.99,73.67,100.0
216,20260316,510,400,315,6,2,112.15,73.74,93.46
216,20260317,510,410,324,4,2,67.80000000000001,82.7,56.5
216,20260318,510,214,120,6,1,101.33,54.22,84.44
216,20260319,510,318,266,3,0,40.26,86.85,33.55
216,20260320,510,465,416,6,3,92.39,81.83,76.99
216,20260323,510,328,275,4,2,63.08,81.34,52.57
216,20260324,510,385,304,6,1,108.13,73.76,90.11
216,20260325,510,360,288,5,2,96.07000000000001,74.99,80.06
216,20260326,510,255,128,5,2,84.37,60.27,70.31
216,20260327,510,380,343,3,0,37.370000000000005,90.18,31.14
216,20260330,510,350,328,6,2,90.75999999999999,78.33,75.63
216,20260331,510,405,373,5,1,71.96000000000001,83.83,59.97
217,20260101,510,260,239,4,1,62.36,79.31,51.97
217,20260102,510,214,130,3,1,49.620000000000005,72.38,41.35
