log_id,developer_id,date_key,timestamp_start,timestamp_end,activity_id,interruption_id,session_duration_minutes,in_flow_state,context_switch_flag,cognitive_recovery_minutes
1141768,160,20260323,2026-03-23 12:56:00,2026-03-23 13:59:00,2,3,63,True,1,11.7
1141769,160,20260323,2026-03-23 13:59:00,2026-03-23 14:46:00,1,0,47,True,0,0.0
1141770,160,20260323,2026-03-23 14:46:00,2026-03-23 15:16:00,6,0,30,False,0,0.0
1141771,160,20260323,2026-03-23 15:16:00,2026-03-23 15:33:00,1,0,17,False,0,0.0
1141772,160,20260323,2026-03-23 15:33:00,2026-03-23 16:22:00,1,5,49,True,1,27.15
1141773,160,20260323,2026-03-23 16:22:00,2026-03-23 17:07:00,5,0,45,False,0,0.0
1141774,160,20260323,2026-03-23 17:07:00,2026-03-23 17:30:00,1,1,23,True,1,17.09
1141775,161,20260323,2026-03-23 09:00:00,2026-03-23 10:02:00,1,0,62,True,0,0.0
1141776,161,20260323,2026-03-23 10:02:00,2026-03-23 10:40:00,1,0,38,True,0,0.0
1141777,161,20260323,2026-03-23 10:40:00,2026-03-23 10:52:00,1,0,12,False,0,0.0
1141778,161,20260323,2026-03-23 10:52:00,2026-03-23 11:22:00,5,0,30,False,0,0.0
1141779,161,20260323,2026-03-23 11:22:00,2026-03-23 12:02:00,1,0,40,True,0,0.0
1141780,161,20260323,2026-03-23 12:02:00,2026-03-23 12:17:00,4,0,15,False,0,0.0
1141781,161,20260323,2026-03-23 12:17:00,2026-03-23 12:29:00,2,0,12,False,0,0.0
1141782,161,20260323,2026-03-23 12:29:00,2026-03-23 12:54:00,6,0,25,False,0,0.0
1141783,161,20260323,2026-03-23 12:54:00,2026-03-23 13:09:00,6,0,15,False,0,0.0
1141784,161,20260323,2026-03-23 13:09:00,2026-03-23 14:18:00,1,3,69,True,1,15.48
1141785,161,20260323,2026-03-23 14:18:00,2026-03-23 14:59:00,1,0,41,True,0,0.0
1141786,161,20260323,2026-03-23 14:59:00,2026-03-23 15:46:00,1,0,47,True,0,0.0
1141787,161,20260323,2026-03-23 15:46:00,2026-03-23 16:01:00,4,0,15,False,0,0.0
1141788,161,20260323,2026-03-23 16:01:00,2026-03-23 16:17:00,2,0,16,False,0,0.0
1141789,161,20260323,2026-03-23 16:17:00,2026-03-23 17:03:00,1,3,46,True,1,15.4
1141790,161,20260323,2026-03-23 17:03:00,2026-03-23 17:30:00,1,0,27,True,0,0.0
1141791,162,20260323,2026-03-23 09:00:00,2026-03-23 10:32:00,1,4,92,True,1,31.16
1141792,162,20260323,2026-03-23 10:32:00,2026-03-23 10:47:00,4,0,15,False,0,0.0
1141793,162,20260323,2026-03-23 10:47:00,2026-03-23 10:59:00,1,7,12,False,1,16.74
1141794,162,20260323,2026-03-23 10:59:00,2026-03-23 11:23:00,1,1,24,False,1,11.44
1141795,162,20260323,2026-03-23 11:23:00,2026-03-23 12:08:00,3,0,45,False,0,0.0
1141796,162,20260323,2026-03-23 12:08:00,2026-03-23 12:20:00,1,0,12,False,0,0.0
1141797,162,20260323,2026-03-23 12:20:00,2026-03-23 12:59:00,1,0,39,True,0,0.0
1141798,162,20260323,2026-03-23 12:59:00,2026-03-23 13:55:00,2,0,56,True,0,0.0
1141799,162,20260323,2026-03-23 13:55:00,2026-03-23 14:25:00,5,0,30,False,0,0.0
1141800,162,20260323,2026-03-23 14:25:00,2026-03-23 14:50:00,3,0,25,False,0,0.0
1141801,162,20260323,2026-03-23 14:50:00,2026-03-23 15:50:00,1,0,60,True,0,0.0
1141802,162,20260323,2026-03-23 15:50:00,2026-03-23 16:42:00,2,1,52,True,1,18.71
1141803,162,20260323,2026-03-23 16:42:00,2026-03-23 17:27:00,3,0,45,False,0,0.0
1141804,162,20260323,2026-03-23 17:27:00,2026-03-23 17:30:00,6,0,3,False,0,0.0
1141805,163,20260323,2026-03-23 09:00:00,2026-03-23 09:17:00,1,0,17,False,0,0.0
1141806,163,20260323,2026-03-23 09:17:00,2026-03-23 10:17:00,5,0,60,False,0,0.0
1141807,163,20260323,2026-03-23 10:17:00,2026-03-23 10:32:00,3,0,15,False,0,0.0
1141808,163,20260323,2026-03-23 10:32:00,2026-03-23 11:20:00,1,1,48,True,1,17.48
1141809,163,20260323,2026-03-23 11:20:00,2026-03-23 11:45:00,3,0,25,False,0,0.0
1141810,163,20260323,2026-03-23 11:45:00,2026-03-23 12:46:00,1,0,61,True,0,0.0
1141811,163,20260323,2026-03-23 12:46:00,2026-03-23 13:16:00,3,0,30,False,0,0.0
1141812,163,20260323,2026-03-23 13:16:00,2026-03-23 13:31:00,3,0,15,False,0,0.0
1141813,163,20260323,2026-03-23 13:31:00,2026-03-23 14:06:00,1,0,35,True,0,0.0
1141814,163,20260323,2026-03-23 14:06:00,2026-03-23 15:15:00,1,2,69,True,1,14.07
1141815,163,20260323,2026-03-23 15:15:00,2026-03-23 15:37:00,1,2,22,False,1,17.23
1141816,163,20260323,2026-03-23 15:37:00,2026-03-23 16:24:00,1,2,47,True,1,23.95
1141817,163,20260323,2026-03-23 16:24:00,2026-03-23 16:51:00,1,5,27,True,1,20.74
1141818,163,20260323,2026-03-23 16:51:00,2026-03-23 17:13:00,1,0,22,False,0,0.0
1141819,163,20260323,2026-03-23 17:13:00,2026-03-23 17:30:00,1,0,17,True,0,0.0
1141820,164,20260323,2026-03-23 09:00:00,2026-03-23 09:30:00,4,0,30,False,0,0.0
1141821,164,20260323,2026-03-23 09:30:00,2026-03-23 10:15:00,3,0,45,False,0,0.0
1141822,164,20260323,2026-03-23 10:15:00,2026-03-23 11:43:00,1,0,88,True,0,0.0
1141823,164,20260323,2026-03-23 11:43:00,2026-03-23 11:58:00,3,0,15,False,0,0.0
1141824,164,20260323,2026-03-23 11:58:00,2026-03-23 12:22:00,1,0,24,False,0,0.0
1141825,164,20260323,2026-03-23 12:22:00,2026-03-23 12:37:00,4,0,15,False,0,0.0
1141826,164,20260323,2026-03-23 12:37:00,2026-03-23 13:30:00,2,0,53,True,0,0.0
1141827,164,20260323,2026-03-23 13:30:00,2026-03-23 13:45:00,6,0,15,False,0,0.0
1141828,164,20260323,2026-03-23 13:45:00,2026-03-23 14:10:00,3,0,25,False,0,0.0
1141829,164,20260323,2026-03-23 14:10:00,2026-03-23 14:25:00,3,0,15,False,0,0.0
1141830,164,20260323,2026-03-23 14:25:00,2026-03-23 14:54:00,2,6,29,True,1,9.57
1141831,164,20260323,2026-03-23 14:54:00,2026-03-23 15:32:00,1,5,38,True,1,24.31
1141832,164,20260323,2026-03-23 15:32:00,2026-03-23 16:32:00,2,0,60,True,0,0.0
1141833,164,20260323,2026-03-23 16:32:00,2026-03-23 17:10:00,1,1,38,True,1,19.56
1141834,164,20260323,2026-03-23 17:10:00,2026-03-23 17:30:00,1,1,20,False,1,12.81
1141835,165,20260323,2026-03-23 09:00:00,2026-03-23 09:45:00,6,0,45,False,0,0.0
1141836,165,20260323,2026-03-23 09:45:00,2026-03-23 10:30:00,4,0,45,False,0,0.0
1141837,165,20260323,2026-03-23 10:30:00,2026-03-23 10:45:00,4,0,15,False,0,0.0
1141838,165,20260323,2026-03-23 10:45:00,2026-03-23 11:36:00,2,0,51,True,0,0.0
1141839,165,20260323,2026-03-23 11:36:00,2026-03-23 11:52:00,2,1,16,False,1,10.7
1141840,165,20260323,2026-03-23 11:52:00,2026-03-23 12:16:00,1,0,24,False,0,0.0
1141841,165,20260323,2026-03-23 12:16:00,2026-03-23 12:42:00,1,0,26,True,0,0.0
1141842,165,20260323,2026-03-23 12:42:00,2026-03-23 13:17:00,1,1,35,True,1,7.22
1141843,165,20260323,2026-03-23 13:17:00,2026-03-23 13:37:00,2,1,20,False,1,19.08
1141844,165,20260323,2026-03-23 13:37:00,2026-03-23 14:31:00,1,0,54,True,0,0.0
1141845,165,20260323,2026-03-23 14:31:00,2026-03-23 14:46:00,5,0,15,False,0,0.0
1141846,165,20260323,2026-03-23 14:46:00,2026-03-23 14:58:00,1,0,12,False,0,0.0
1141847,165,20260323,2026-03-23 14:58:00,2026-03-23 15:28:00,3,0,30,False,0,0.0
1141848,165,20260323,2026-03-23 15:28:00,2026-03-23 16:28:00,6,0,60,False,0,0.0
1141849,165,20260323,2026-03-23 16:28:00,2026-03-23 16:50:00,1,0,22,False,0,0.0
1141850,165,20260323,2026-03-23 16:50:00,2026-03-23 17:09:00,1,2,19,False,1,17.9
1141851,165,20260323,2026-03-23 17:09:00,2026-03-23 17:30:00,5,0,21,False,0,0.0
1141852,166,20260323,2026-03-23 09:00:00,2026-03-23 09:15:00,4,0,15,False,0,0.0
1141853,166,20260323,2026-03-23 09:15:00,2026-03-23 09:30:00,5,0,15,False,0,0.0
1141854,166,20260323,2026-03-23 09:30:00,2026-03-23 10:15:00,5,0,45,False,0,0.0
1141855,166,20260323,2026-03-23 10:15:00,2026-03-23 10:40:00,6,0,25,False,0,0.0
1141856,166,20260323,2026-03-23 10:40:00,2026-03-23 11:41:00,2,2,61,True,1,14.18
1141857,166,20260323,2026-03-23 11:41:00,2026-03-23 12:11:00,3,0,30,False,0,0.0
1141858,166,20260323,2026-03-23 12:11:00,2026-03-23 12:36:00,5,0,25,False,0,0.0
1141859,166,20260323,2026-03-23 12:36:00,2026-03-23 12:59:00,1,5,23,False,1,16.07
1141860,166,20260323,2026-03-23 12:59:00,2026-03-23 13:21:00,2,2,22,False,1,20.23
1141861,166,20260323,2026-03-23 13:21:00,2026-03-23 13:36:00,3,0,15,False,0,0.0
1141862,166,20260323,2026-03-23 13:36:00,2026-03-23 13:51:00,1,0,15,False,0,0.0
1141863,166,20260323,2026-03-23 13:51:00,2026-03-23 14:06:00,5,0,15,False,0,0.0
1141864,166,20260323,2026-03-23 14:06:00,2026-03-23 14:18:00,2,1,12,False,1,19.38
1141865,166,20260323,2026-03-23 14:18:00,2026-03-23 14:57:00,2,0,39,True,0,0.0
1141866,166,20260323,2026-03-23 14:57:00,2026-03-23 15:28:00,2,0,31,True,0,0.0
1141867,166,20260323,2026-03-23 15:28:00,2026-03-23 16:09:00,1,0,41,True,0,0.0
1141868,166,20260323,2026-03-23 16:09:00,2026-03-23 16:28:00,1,1,19,False,1,13.17
1141869,166,20260323,2026-03-23 16:28:00,2026-03-23 16:53:00,5,0,25,False,0,0.0
1141870,166,20260323,2026-03-23 16:53:00,2026-03-23 17:18:00,5,0,25,False,0,0.0
1141871,166,20260323,2026-03-23 17:18:00,2026-03-23 17:30:00,2,0,12,True,0,0.0
1141872,167,20260323,2026-03-23 09:00:00,2026-03-23 09:15:00,4,0,15,False,0,0.0
1141873,167,20260323,2026-03-23 09:15:00,2026-03-23 09:27:00,1,0,12,False,0,0.0
1141874,167,20260323,2026-03-23 09:27:00,2026-03-23 09:42:00,4,0,15,False,0,0.0
1141875,167,20260323,2026-03-23 09:42:00,2026-03-23 09:57:00,3,0,15,False,0,0.0
1141876,167,20260323,2026-03-23 09:57:00,2026-03-23 10:15:00,1,0,18,False,0,0.0
1141877,167,20260323,2026-03-23 10:15:00,2026-03-23 10:30:00,4,0,15,False,0,0.0
1141878,167,20260323,2026-03-23 10:30:00,2026-03-23 11:11:00,1,2,41,True,1,15.24
1141879,167,20260323,2026-03-23 11:11:00,2026-03-23 11:38:00,1,7,27,True,1,17.53
1141880,167,20260323,2026-03-23 11:38:00,2026-03-23 12:03:00,3,0,25,False,0,0.0
1141881,167,20260323,2026-03-23 12:03:00,2026-03-23 12:47:00,1,7,44,True,1,17.29
1141882,167,20260323,2026-03-23 12:47:00,2026-03-23 13:32:00,3,0,45,False,0,0.0
1141883,167,20260323,2026-03-23 13:32:00,2026-03-23 13:44:00,1,0,12,False,0,0.0
1141884,167,20260323,2026-03-23 13:44:00,2026-03-23 14:09:00,3,0,25,False,0,0.0
1141885,167,20260323,2026-03-23 14:09:00,2026-03-23 14:34:00,2,0,25,True,0,0.0
1141886,167,20260323,2026-03-23 14:34:00,2026-03-23 15:34:00,3,0,60,False,0,0.0
1141887,167,20260323,2026-03-23 15:34:00,2026-03-23 15:59:00,6,0,25,False,0,0.0
1141888,167,20260323,2026-03-23 15:59:00,2026-03-23 16:14:00,6,0,15,False,0,0.0
1141889,167,20260323,2026-03-23 16:14:00,2026-03-23 16:29:00,6,0,15,False,0,0.0
1141890,167,20260323,2026-03-23 16:29:00,2026-03-23 17:30:00,1,2,61,True,1,13.16
1141891,168,20260323,2026-03-23 09:00:00,2026-03-23 09:55:00,1,1,55,True,1,16.16
1141892,168,20260323,2026-03-23 09:55:00,2026-03-23 10:07:00,1,1,12,False,1,13.25
1141893,168,20260323,2026-03-23 10:07:00,2026-03-23 10:34:00,2,1,27,True,1,19.3
1141894,168,20260323,2026-03-23 10:34:00,2026-03-23 10:46:00,1,0,12,False,0,0.0
1141895,168,20260323,2026-03-23 10:46:00,2026-03-23 11:20:00,1,3,34,True,1,13.11
1141896,168,20260323,2026-03-23 11:20:00,2026-03-23 11:44:00,1,3,24,False,1,8.21
1141897,168,20260323,2026-03-23 11:44:00,2026-03-23 11:59:00,4,0,15,False,0,0.0
1141898,168,20260323,2026-03-23 11:59:00,2026-03-23 12:44:00,5,0,45,False,0,0.0
1141899,168,20260323,2026-03-23 12:44:00,2026-03-23 13:19:00,2,3,35,True,1,13.53
1141900,168,20260323,2026-03-23 13:19:00,2026-03-23 13:34:00,5,0,15,False,0,0.0
1141901,168,20260323,2026-03-23 13:34:00,2026-03-23 15:24:00,1,1,110,True,1,16.41
1141902,168,20260323,2026-03-23 15:24:00,2026-03-23 15:49:00,5,0,25,False,0,0.0
1141903,168,20260323,2026-03-23 15:49:00,2026-03-23 16:38:00,1,5,49,True,1,28.44
1141904,168,20260323,2026-03-23 16:38:00,2026-03-23 17:08:00,5,0,30,False,0,0.0
1141905,168,20260323,2026-03-23 17:08:00,2026-03-23 17:30:00,5,0,22,False,0,0.0
1141906,169,20260323,2026-03-23 09:00:00,2026-03-23 09:13:00,2,2,13,False,1,11.89
1141907,169,20260323,2026-03-23 09:13:00,2026-03-23 09:30:00,2,2,17,False,1,20.71
1141908,169,20260323,2026-03-23 09:30:00,2026-03-23 09:55:00,1,0,25,True,0,0.0
1141909,169,20260323,2026-03-23 09:55:00,2026-03-23 10:26:00,1,1,31,True,1,16.09
1141910,169,20260323,2026-03-23 10:26:00,2026-03-23 11:02:00,1,0,36,True,0,0.0
1141911,169,20260323,2026-03-23 11:02:00,2026-03-23 11:17:00,4,0,15,False,0,0.0
1141912,169,20260323,2026-03-23 11:17:00,2026-03-23 11:32:00,6,0,15,False,0,0.0
1141913,169,20260323,2026-03-23 11:32:00,2026-03-23 11:56:00,1,0,24,False,0,0.0
1141914,169,20260323,2026-03-23 11:56:00,2026-03-23 12:32:00,1,6,36,True,1,6.65
1141915,169,20260323,2026-03-23 12:32:00,2026-03-23 13:07:00,1,0,35,True,0,0.0
1141916,169,20260323,2026-03-23 13:07:00,2026-03-23 13:23:00,1,1,16,False,1,16.45
1141917,169,20260323,2026-03-23 13:23:00,2026-03-23 13:38:00,3,0,15,False,0,0.0
1141918,169,20260323,2026-03-23 13:38:00,2026-03-23 14:38:00,6,0,60,False,0,0.0
1141919,169,20260323,2026-03-23 14:38:00,2026-03-23 15:13:00,1,0,35,True,0,0.0
1141920,169,20260323,2026-03-23 15:13:00,2026-03-23 15:28:00,3,0,15,False,0,0.0
1141921,169,20260323,2026-03-23 15:28:00,2026-03-23 16:08:00,2,0,40,True,0,0.0
1141922,169,20260323,2026-03-23 16:08:00,2026-03-23 16:23:00,4,0,15,False,0,0.0
1141923,169,20260323,2026-03-23 16:23:00,2026-03-23 16:37:00,2,5,14,False,1,23.49
1141924,169,20260323,2026-03-23 16:37:00,2026-03-23 17:07:00,5,0,30,False,0,0.0
1141925,169,20260323,2026-03-23 17:07:00,2026-03-23 17:30:00,1,0,23,True,0,0.0
1141926,170,20260323,2026-03-23 09:00:00,2026-03-23 09:15:00,4,0,15,False,0,0.0
1141927,170,20260323,2026-03-23 09:15:00,2026-03-23 09:27:00,1,5,12,False,1,27.03
1141928,170,20260323,2026-03-23 09:27:00,2026-03-23 09:42:00,5,0,15,False,0,0.0
1141929,170,20260323,2026-03-23 09:42:00,2026-03-23 10:12:00,5,0,30,False,0,0.0
1141930,170,20260323,2026-03-23 10:12:00,2026-03-23 10:50:00,2,0,38,True,0,0.0
1141931,170,20260323,2026-03-23 10:50:00,2026-03-23 11:19:00,1,0,29,True,0,0.0
1141932,170,20260323,2026-03-23 11:19:00,2026-03-23 11:49:00,3,0,30,False,0,0.0
1141933,170,20260323,2026-03-23 11:49:00,2026-03-23 12:41:00,1,0,52,True,0,0.0
1141934,170,20260323,2026-03-23 12:41:00,2026-03-23 12:59:00,1,5,18,False,1,20.87
1141935,170,20260323,2026-03-23 12:59:00,2026-03-23 13:15:00,2,1,16,False,1,22.03
1141936,170,20260323,2026-03-23 13:15:00,2026-03-23 13:30:00,3,0,15,False,0,0.0
1141937,170,20260323,2026-03-23 13:30:00,2026-03-23 13:42:00,2,1,12,False,1,19.67
1141938,170,20260323,2026-03-23 13:42:00,2026-03-23 14:27:00,3,0,45,False,0,0.0
1141939,170,20260323,2026-03-23 14:27:00,2026-03-23 14:53:00,2,7,26,True,1,16.2
1141940,170,20260323,2026-03-23 14:53:00,2026-03-23 15:43:00,2,3,50,True,1,11.72
1141941,170,20260323,2026-03-23 15:43:00,2026-03-23 16:08:00,1,0,25,True,0,0.0
1141942,170,20260323,2026-03-23 16:08:00,2026-03-23 16:37:00,2,0,29,True,0,0.0
1141943,170,20260323,2026-03-23 16:37:00,2026-03-23 16:52:00,5,0,15,False,0,0.0
1141944,170,20260323,2026-03-23 16:52:00,2026-03-23 17:21:00,1,6,29,True,1,4.7
1141945,170,20260323,2026-03-23 17:21:00,2026-03-23 17:30:00,5,0,9,False,0,0.0
1141946,171,20260323,2026-03-23 09:00:00,2026-03-23 09:28:00,1,0,28,True,0,0.0
1141947,171,20260323,2026-03-23 09:28:00,2026-03-23 09:44:00,1,0,16,False,0,0.0
1141948,171,20260323,2026-03-23 09:44:00,2026-03-23 10:07:00,1,2,23,False,1,19.31
1141949,171,20260323,2026-03-23 10:07:00,2026-03-23 10:37:00,3,0,30,False,0,0.0
1141950,171,20260323,2026-03-23 10:37:00,2026-03-23 10:52:00,3,0,15,False,0,0.0
1141951,171,20260323,2026-03-23 10:52:00,2026-03-23 11:23:00,1,0,31,True,0,0.0
1141952,171,20260323,2026-03-23 11:23:00,2026-03-23 12:21:00,1,1,58,True,1,10.82
1141953,171,20260323,2026-03-23 12:21:00,2026-03-23 13:10:00,2,0,49,True,0,0.0
1141954,171,20260323,2026-03-23 13:10:00,2026-03-23 13:25:00,6,0,15,False,0,0.0
1141955,171,20260323,2026-03-23 13:25:00,2026-03-23 13:40:00,4,0,15,False,0,0.0
1141956,171,20260323,2026-03-23 13:40:00,2026-03-23 14:05:00,4,0,25,False,0,0.0
1141957,171,20260323,2026-03-23 14:05:00,2026-03-23 14:20:00,3,0,15,False,0,0.0
1141958,171,20260323,2026-03-23 14:20:00,2026-03-23 15:10:00,1,0,50,True,0,0.0
1141959,171,20260323,2026-03-23 15:10:00,2026-03-23 15:32:00,2,0,22,False,0,0.0
1141960,171,20260323,2026-03-23 15:32:00,2026-03-23 15:55:00,1,6,23,False,1,9.2
1141961,171,20260323,2026-03-23 15:55:00,2026-03-23 16:07:00,1,0,12,False,0,0.0
1141962,171,20260323,2026-03-23 16:07:00,2026-03-23 16:21:00,1,3,14,False,1,10.68
1141963,171,20260323,2026-03-23 16:21:00,2026-03-23 16:46:00,3,0,25,False,0,0.0
1141964,171,20260323,2026-03-23 16:46:00,2026-03-23 17:01:00,6,0,15,False,0,0.0
1141965,171,20260323,2026-03-23 17:01:00,2026-03-23 17:17:00,2,0,16,False,0,0.0
1141966,171,20260323,2026-03-23 17:17:00,2026-03-23 17:30:00,4,0,13,False,0,0.0
1141967,172,20260323,2026-03-23 09:00:00,2026-03-23 09:12:00,1,0,12,False,0,0.0
1141968,172,20260323,2026-03-23 09:12:00,2026-03-23 09:49:00,1,0,37,True,0,0.0
1141969,172,20260323,2026-03-23 09:49:00,2026-03-23 10:11:00,1,2,22,False,1,22.77
1141970,172,20260323,2026-03-23 10:11:00,2026-03-23 11:45:00,1,1,94,True,1,16.44
1141971,172,20260323,2026-03-23 11:45:00,2026-03-23 12:16:00,2,0,31,True,0,0.0
1141972,172,20260323,2026-03-23 12:16:00,2026-03-23 12:41:00,5,0,25,False,0,0.0
1141973,172,20260323,2026-03-23 12:41:00,2026-03-23 13:23:00,1,0,42,True,0,0.0
1141974,172,20260323,2026-03-23 13:23:00,2026-03-23 15:13:00,2,2,110,True,1,18.54
1141975,172,20260323,2026-03-23 15:13:00,2026-03-23 15:38:00,6,0,25,False,0,0.0
1141976,172,20260323,2026-03-23 15:38:00,2026-03-23 16:27:00,1,0,49,True,0,0.0
1141977,172,20260323,2026-03-23 16:27:00,2026-03-23 17:03:00,1,2,36,True,1,13.46
1141978,172,20260323,2026-03-23 17:03:00,2026-03-23 17:18:00,2,2,15,False,1,18.43
1141979,172,20260323,2026-03-23 17:18:00,2026-03-23 17:30:00,2,0,12,True,0,0.0
1141980,173,20260323,2026-03-23 09:00:00,2026-03-23 09:37:00,1,1,37,True,1,15.84
1141981,173,20260323,2026-03-23 09:37:00,2026-03-23 09:54:00,2,0,17,False,0,0.0
1141982,173,20260323,2026-03-23 09:54:00,2026-03-23 10:57:00,1,0,63,True,0,0.0
1141983,173,20260323,2026-03-23 10:57:00,2026-03-23 11:59:00,2,0,62,True,0,0.0
1141984,173,20260323,2026-03-23 11:59:00,2026-03-23 12:36:00,2,5,37,True,1,27.21
1141985,173,20260323,2026-03-23 12:36:00,2026-03-23 13:21:00,2,0,45,True,0,0.0
1141986,173,20260323,2026-03-23 13:21:00,2026-03-23 13:46:00,3,0,25,False,0,0.0
1141987,173,20260323,2026-03-23 13:46:00,2026-03-23 13:58:00,1,0,12,False,0,0.0
1141988,173,20260323,2026-03-23 13:58:00,2026-03-23 14:43:00,6,0,45,False,0,0.0
1141989,173,20260323,2026-03-23 14:43:00,2026-03-23 14:55:00,1,1,12,False,1,14.6
1141990,173,20260323,2026-03-23 14:55:00,2026-03-23 15:07:00,1,4,12,False,1,24.03
1141991,173,20260323,2026-03-23 15:07:00,2026-03-23 15:30:00,2,5,23,False,1,22.84
1141992,173,20260323,2026-03-23 15:30:00,2026-03-23 16:00:00,6,0,30,False,0,0.0
1141993,173,20260323,2026-03-23 16:00:00,2026-03-23 16:21:00,1,0,21,False,0,0.0
1141994,173,20260323,2026-03-23 16:21:00,2026-03-23 16:39:00,1,0,18,False,0,0.0
1141995,173,20260323,2026-03-23 16:39:00,2026-03-23 17:30:00,2,0,51,True,0,0.0
1141996,174,20260323,2026-03-23 09:00:00,2026-03-23 09:33:00,1,0,33,True,0,0.0
1141997,174,20260323,2026-03-23 09:33:00,2026-03-23 10:16:00,1,0,43,True,0,0.0
1141998,174,20260323,2026-03-23 10:16:00,2026-03-23 11:27:00,1,0,71,True,0,0.0
1141999,174,20260323,2026-03-23 11:27:00,2026-03-23 11:42:00,5,0,15,False,0,0.0
1142000,174,20260323,2026-03-23 11:42:00,2026-03-23 12:07:00,2,7,25,True,1,13.51
1142001,174,20260323,2026-03-23 12:07:00,2026-03-23 12:44:00,2,1,37,True,1,17.19
1142002,174,20260323,2026-03-23 12:44:00,2026-03-23 13:11:00,2,0,27,True,0,0.0
1142003,174,20260323,2026-03-23 13:11:00,2026-03-23 13:44:00,1,0,33,True,0,0.0
1142004,174,20260323,2026-03-23 13:44:00,2026-03-23 14:25:00,2,0,41,True,0,0.0
1142005,174,20260323,2026-03-23 14:25:00,2026-03-23 15:35:00,2,3,70,True,1,17.13
1142006,174,20260323,2026-03-23 15:35:00,2026-03-23 16:14:00,1,0,39,True,0,0.0
1142007,174,20260323,2026-03-23 16:14:00,2026-03-23 16:34:00,1,0,20,False,0,0.0
1142008,174,20260323,2026-03-23 16:34:00,2026-03-23 16:59:00,6,0,25,False,0,0.0
1142009,174,20260323,2026-03-23 16:59:00,2026-03-23 17:26:00,1,0,27,True,0,0.0
1142010,174,20260323,2026-03-23 17:26:00,2026-03-23 17:30:00,1,7,4,True,1,17.32
1142011,175,20260323,2026-03-23 09:00:00,2026-03-23 09:52:00,1,4,52,True,1,25.36
1142012,175,20260323,2026-03-23 09:52:00,2026-03-23 10:49:00,1,1,57,True,1,12.09
1142013,175,20260323,2026-03-23 10:49:00,2026-03-23 11:19:00,3,0,30,False,0,0.0
1142014,175,20260323,2026-03-23 11:19:00,2026-03-23 11:34:00,6,0,15,False,0,0.0
1142015,175,20260323,2026-03-23 11:34:00,2026-03-23 11:49:00,4,0,15,False,0,0.0
1142016,175,20260323,2026-03-23 11:49:00,2026-03-23 12:01:00,1,5,12,False,1,22.54
1142017,175,20260323,2026-03-23 12:01:00,2026-03-23 12:33:00,1,3,32,True,1,8.17
1142018,175,20260323,2026-03-23 12:33:00,2026-03-23 12:48:00,6,0,15,False,0,0.0
1142019,175,20260323,2026-03-23 12:48:00,2026-03-23 13:03:00,3,0,15,False,0,0.0
1142020,175,20260323,2026-03-23 13:03:00,2026-03-23 13:50:00,1,1,47,True,1,15.57
1142021,175,20260323,2026-03-23 13:50:00,2026-03-23 14:08:00,1,2,18,False,1,16.08
1142022,175,20260323,2026-03-23 14:08:00,2026-03-23 15:39:00,2,0,91,True,0,0.0
1142023,175,20260323,2026-03-23 15:39:00,2026-03-23 16:08:00,1,1,29,True,1,18.83
1142024,175,20260323,2026-03-23 16:08:00,2026-03-23 16:28:00,1,1,20,False,1,18.47
1142025,175,20260323,2026-03-23 16:28:00,2026-03-23 16:59:00,1,0,31,True,0,0.0
1142026,175,20260323,2026-03-23 16:59:00,2026-03-23 17:29:00,3,0,30,False,0,0.0
1142027,175,20260323,2026-03-23 17:29:00,2026-03-23 17:30:00,1,5,1,True,1,23.99
1142028,176,20260323,2026-03-23 09:00:00,2026-03-23 09:42:00,1,0,42,True,0,0.0
1142029,176,20260323,2026-03-23 09:42:00,2026-03-23 10:00:00,1,0,18,False,0,0.0
1142030,176,20260323,2026-03-23 10:00:00,2026-03-23 10:13:00,2,0,13,False,0,0.0
1142031,176,20260323,2026-03-23 10:13:00,2026-03-23 10:59:00,2,0,46,True,0,0.0
1142032,176,20260323,2026-03-23 10:59:00,2026-03-23 11:52:00,2,2,53,True,1,22.87
1142033,176,20260323,2026-03-23 11:52:00,2026-03-23 12:10:00,2,0,18,False,0,0.0
1142034,176,20260323,2026-03-23 12:10:00,2026-03-23 12:40:00,6,0,30,False,0,0.0
1142035,176,20260323,2026-03-23 12:40:00,2026-03-23 12:55:00,3,0,15,False,0,0.0
1142036,176,20260323,2026-03-23 12:55:00,2026-03-23 13:32:00,1,0,37,True,0,0.0
1142037,176,20260323,2026-03-23 13:32:00,2026-03-23 14:32:00,5,0,60,False,0,0.0
1142038,176,20260323,2026-03-23 14:32:00,2026-03-23 14:47:00,5,0,15,False,0,0.0
1142039,176,20260323,2026-03-23 14:47:00,2026-03-23 15:12:00,5,0,25,False,0,0.0
1142040,176,20260323,2026-03-23 15:12:00,2026-03-23 15:57:00,1,7,45,True,1,16.33
1142041,176,20260323,2026-03-23 15:57:00,2026-03-23 16:15:00,2,0,18,False,0,0.0
1142042,176,20260323,2026-03-23 16:15:00,2026-03-23 17:30:00,1,3,75,True,1,11.73
1142043,177,20260323,2026-03-23 09:00:00,2026-03-23 09:25:00,4,0,25,False,0,0.0
1142044,177,20260323,2026-03-23 09:25:00,2026-03-23 09:58:00,2,2,33,True,1,19.01
1142045,177,20260323,2026-03-23 09:58:00,2026-03-23 11:02:00,2,1,64,True,1,14.68
